,oversampling_ratio,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
0,0.0009765625,0.013528675772249699,0.025913501158356667,0.013374601490795612,0.00295361690223217,0.02449808642268181,0.00629116827622056,0.006561605725437403,0.004125338047742844,0.009235147386789322,0.017264429479837418,0.016768891364336014,0.030376339331269264,0.007296173367649317,0.018871350213885307,0.007720191963016987,0.030967451632022858,0.0034910538233816624,0.01683739200234413,0.011372318491339684,0.012369556352496147,0.006833329796791077,0.007703779730945826,0.016666075214743614,0.010648488067090511,0.00915304571390152,0.02425835281610489,0.02161227911710739,0.004469587001949549,0.016333041712641716,0.01647123694419861,0.010047553107142448,0.01673496887087822,0.012989958748221397,0.010190757922828197,0.011061056517064571,0.021957501769065857,0.012543922290205956,0.011861361563205719,0.013350819237530231,0.006674427539110184,0.004698058590292931,0.016210567206144333,0.01654168590903282,0.003960367292165756,0.009001902304589748,0.032888274639844894,0.011139114387333393,0.007054523099213839,0.006754330359399319,0.008154337294399738
1,0.00390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0087890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.03515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.047851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0625,0.018405914306640625,0.004153978079557419,0.010341445915400982,0.0016670329496264458,0.013604509644210339,0.030112968757748604,0.02854221500456333,0.02365134283900261,0.0045009395107626915,0.02027629129588604,0.019559195265173912,0.007018632721155882,0.02657007984817028,0.013060796074569225,0.0043318066745996475,0.031584952026605606,0.005382062867283821,0.017239375039935112,0.0068145752884447575,0.023268302902579308,0.023853082209825516,0.017707496881484985,0.009953917935490608,0.009934855625033379,0.02527684159576893,0.005951176397502422,0.008007231168448925,0.008986881002783775,0.00569309713318944,0.01322998758405447,0.011390683241188526,0.009012755937874317,0.013384973630309105,0.01760047674179077,0.015749087557196617,0.014355096966028214,0.010685315355658531,0.006550995167344809,0.01691742055118084,0.01662464812397957,0.012969912961125374,0.016360076144337654,0.013454870320856571,0.019977815449237823,0.016433555632829666,0.01569518819451332,0.029673928394913673,0.022461727261543274,0.010074356570839882,0.02371438965201378
8,0.07910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.09765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.11816406,0.013041206635534763,0.005336428061127663,0.00352467386983335,0.01146815624088049,0.0007392990519292653,0.01562790386378765,0.01364909391850233,0.0023203270975500345,0.013498007319867611,0.002469803439453244,0.017696455121040344,0.0057501415722072124,0.012404815293848515,0.004195824731141329,0.006779347080737352,0.0314619243144989,0.023783152922987938,0.0274478979408741,0.009609902277588844,0.013584709726274014,0.0026574714574962854,0.018230432644486427,0.007948438636958599,0.018174825236201286,0.006875521037727594,0.011286037042737007,0.028716664761304855,0.014888659119606018,0.01129105780273676,0.013310223817825317,0.002582298591732979,0.01473264954984188,0.005522182211279869,0.017946654930710793,0.00530166644603014,0.01303025335073471,0.012386724352836609,0.014807352796196938,0.02000666782259941,0.0038090564776211977,0.010250363498926163,0.017115361988544464,0.012672627344727516,0.03011605143547058,0.02043897472321987,0.01602962240576744,0.007947699166834354,0.022510914131999016,0.00858299806714058,0.011073475703597069
11,0.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.16503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.19140625,0.012101621367037296,0.020286139100790024,0.021646566689014435,0.010401131585240364,0.019630545750260353,0.01925097033381462,0.006783735938370228,0.01773163676261902,0.013144895434379578,0.008969294838607311,0.014991923235356808,0.008569804020226002,0.01621893048286438,0.002581193810328841,0.016780318692326546,0.013066028244793415,0.0053466083481907845,0.017059218138456345,0.004203315358608961,0.02115471288561821,0.006616016384214163,0.015118507668375969,0.011509095318615437,0.01132920477539301,0.0042768134735524654,0.018115004524588585,0.011921907775104046,0.015278738923370838,0.01745135709643364,0.011565431021153927,0.02078920230269432,0.029183607548475266,0.011966892518103123,0.03604089468717575,0.02718370035290718,0.009047649800777435,0.005791705567389727,0.0017669523367658257,0.0030575033742934465,0.006821463815867901,0.022702937945723534,0.010169954970479012,0.005479691084474325,0.02318751998245716,0.010808193124830723,0.014883635565638542,0.01513797789812088,0.010429132729768753,0.021441003307700157,0.004324803594499826
14,0.21972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
